,freq,spread
0,2.277636746196797,587.1653868430371
1,2.348143457039713,606.7174587642487
2,2.420832779434796,522.4862068938598
3,2.495772278485148,561.7694348488851
4,2.573031610844775,540.7013607942464
5,2.652682589464805,473.10495290988194
6,2.734799250343999,477.335353588947
7,2.819457921345599,499.4116933363277
8,2.906737293144471,532.945628761443
9,2.9967184923705,535.2047853808423
10,3.089485157016211,471.9536956981111
11,3.18512351417872,394.2035593109012
12,3.283722460208267,363.0544159347752
13,3.3853736433378394,378.8657041876379
14,3.4901715488706766,294.9919706533572
15,3.5982135870048544,220.88336631785373
16,3.7096001833765673,209.7027700609754
17,3.8244348724062815,200.22079126500728
18,3.942824393534519,179.46224334926038
19,4.064878790436717,164.76030459337406
20,4.1907115133094015,151.90900504823628
21,4.320439524322733,118.48953301786476
22,4.4541834063374495,90.43550458742124
23,4.59206747498727,71.12548698436953
24,4.73421989423091,65.25938866609032
25,4.88077279548116,64.31945925388766
26,5.031862400421714,56.00817522279549
27,5.187629147625933,46.146727793661285
28,5.348217823095231,43.08832179471515
29,5.513777694838416,46.30160494582698
30,5.684462651617078,52.06013117022777
31,5.8604313459859965,51.11000203025022
32,6.041847341761513,45.32404938630599
33,6.228879266054945,42.92663382367509
34,6.421700966012375,45.034627632415614
35,6.620491670406459,45.74825158966332
36,6.825436156230516,46.65331648169135
37,7.036724920449704,47.76343559395636
38,7.254554357068926,49.73919413854165
39,7.479126939682099,60.358503205425926
40,7.710651409672393,72.8134320445416
41,7.949342970238445,74.6382822176979
42,8.195423486426842,61.82874668612203
43,8.449121691356845,50.6015267868669
44,8.710673398829007,39.44289253182626
45,8.980321722515322,45.97734082233666
46,9.258317301934657,65.43845068589965
47,9.544918535423482,65.35876877070223
48,9.840391820318468,56.297481859317465
49,10.145011800574196,46.50708616954253
50,10.459061622046148,44.76418305383505
51,10.782833195676236,55.86066385583453
52,11.116627468825556,61.940860740559714
53,11.46075470500652,60.08945278381055
54,11.815534772274397,60.44346042142154
55,12.18129744054634,62.59268432123816
56,12.558382688124247,63.60865404652685
57,12.94714101770634,68.424023011652
58,13.347933782181263,76.39927755247294
59,13.76113352050746,78.67330729834288
