,freqs,q1,q2,scaled_lambd,lambd,kappa
0,2.277636746196797,-0.24590087182561285,0.519266576670968,5.92801768054171,3.4807267946076363,0.9364592177215896
1,2.348143457039713,-0.248111071007442,0.519266576670968,5.736981430692828,3.4807267946076363,0.9364592177215896
2,2.420832779434796,-0.23684957993812206,0.519266576670968,6.661853937351358,3.4807267946076363,0.9364592177215896
3,2.495772278485148,-0.24269082063295624,0.519266576670968,6.196006010088365,3.4807267946076363,0.9364592177215896
4,2.573031610844775,-0.23970003523214775,0.519266576670968,6.437429322342988,3.4807267946076363,0.9364592177215896
5,2.652682589464805,-0.22769304047054417,0.46326609343295566,7.357197960408275,3.4807267946076363,0.9364592177215896
6,2.734799250343999,-0.22856133300626277,0.47222967900370716,7.291994545212407,3.4807267946076363,0.9364592177215896
7,2.819457921345599,-0.23285017189481216,0.519266576670968,6.969654177207158,3.4807267946076363,0.9364592177215896
8,2.906737293144471,-0.23851599995616785,0.519266576670968,6.5311105050186615,3.4807267946076363,0.9364592177215896
9,2.9967184923705,-0.23886682522312486,0.519266576670968,6.503541989316879,3.4807267946076363,0.9364592177215896
10,3.089485157016211,-0.22744746278367428,0.46088048161764805,7.3751446939280045,3.4807267946076363,0.9364592177215896
11,3.18512351417872,-0.20755567014721196,0.33282048854666646,8.829770082980023,3.4807267946076363,0.9364592177215896
12,3.283722460208267,-0.1973028017203934,0.2940630671795911,9.587341846939466,3.4807267946076363,0.9364592177215896
13,3.3853736433378394,-0.20268796956818347,0.3130865672803348,9.187231137933148,3.4807267946076363,0.9364592177215896
14,3.4901715488706766,-0.16959637626246377,0.223959408209907,11.799395037425652,3.4807267946076363,0.9364592177215896
15,3.5982135870048544,-0.13147921100758492,0.16188087722186462,15.758211460788903,3.4807267946076363,0.9364592177215896
16,3.7096001833765673,-0.1251731268340327,0.153276887549744,16.598382527782267,3.4807267946076363,0.9364592177215896
17,3.8244348724062815,-0.11973533519619908,0.14608496957712536,17.384442307995037,3.4807267946076363,0.9364592177215896
18,3.942824393534519,-0.1076406341178563,0.1305697221459517,19.395315302247845,3.4807267946076363,0.9364592177215896
19,4.064878790436717,-0.09894016749732248,0.1197379920286541,21.126003640245855,3.4807267946076363,0.9364592177215896
20,4.1907115133094015,-0.09128340604598578,0.11032710424253239,22.91323541683646,3.4807267946076363,0.9364592177215896
21,4.320439524322733,-0.07124251267106674,0.08600614261073786,29.375816630848263,3.4807267946076363,0.9364592177215896
22,4.4541834063374495,-0.05438535859378257,0.06564073586388358,38.48849863211549,3.4807267946076363,0.9364592177215896
23,4.59206747498727,-0.04277304225750561,0.05161649581727723,48.937827242891956,3.4807267946076363,0.9364592177215896
24,4.73421989423091,-0.0392472483245877,0.04736273945542352,53.336797444078265,3.4807267946076363,0.9364592177215896
25,4.88077279548116,-0.03867715726578258,0.04667863018485735,54.1162322411355,3.4807267946076363,0.9364592177215896
26,5.031862400421714,-0.03368666784331914,0.040644435593196804,62.14676305310105,3.4807267946076363,0.9364592177215896
27,5.187629147625933,-0.027757720831745714,0.033487600147273866,75.42738046717473,3.4807267946076363,0.9364592177215896
28,5.348217823095231,-0.02591588818022139,0.03126863033377081,80.7812105375279,3.4807267946076363,0.9364592177215896
29,5.513777694838416,-0.02784542714848498,0.03360161835903486,75.17507867556853,3.4807267946076363,0.9364592177215896
30,5.684462651617078,-0.0313098266596854,0.03778520966749721,66.85973923550542,3.4807267946076363,0.9364592177215896
31,5.8604313459859965,-0.03073973560088028,0.037092329765257115,68.10265420352587,3.4807267946076363,0.9364592177215896
32,6.041847341761513,-0.02725779482633195,0.032891197193446964,76.79646549099579,3.4807267946076363,0.9364592177215896
33,6.228879266054945,-0.025819411231808254,0.03115461212200976,81.08548200879264,3.4807267946076363,0.9364592177215896
34,6.421700966012375,-0.02708238219285347,0.032680702033272724,77.29000943492277,3.4807267946076363,0.9364592177215896
35,6.620491670406459,-0.027512143144875822,0.03319816930203434,76.08436767874417,3.4807267946076363,0.9364592177215896
36,6.825436156230516,-0.028055922308659165,0.03385596667757873,74.60834635354625,3.4807267946076363,0.9364592177215896
37,7.036724920449704,-0.02872249031587748,0.03466286479157982,72.87429707104367,3.4807267946076363,0.9364592177215896
38,7.254554357068926,-0.029915296223531285,0.03609247775442964,69.97955746754869,3.4807267946076363,0.9364592177215896
39,7.479126939682099,-0.03630031608214884,0.04380186299580985,57.667546571876166,3.4807267946076363,0.9364592177215896
40,7.710651409672393,-0.04379043553168094,0.05284438425162674,47.80336123255937,3.4807267946076363,0.9364592177215896
41,7.949342970238445,-0.044886764490921605,0.054168749634389446,46.63460480582043,3.4807267946076363,0.9364592177215896
42,8.195423486426842,-0.03718614988121527,0.044871880060028735,56.29625346083416,3.4807267946076363,0.9364592177215896
43,8.449121691356845,-0.030432763492292902,0.03672396323495225,68.78699153225992,3.4807267946076363,0.9364592177215896
44,8.710673398829007,-0.023723230261740114,0.0286198995682454,88.24724991452025,3.4807267946076363,0.9364592177215896
45,8.980321722515322,-0.027652473251658594,0.03336481130383889,75.70526551454307,3.4807267946076363,0.9364592177215896
46,9.258317301934657,-0.03935249590467477,0.047494298930532364,53.190849693476096,3.4807267946076363,0.9364592177215896
47,9.544918535423482,-0.03930864274630519,0.04743290450881488,53.2556971325309,3.4807267946076363,0.9364592177215896
48,9.840391820318468,-0.03385330984512369,0.04085493075337099,61.827397596675304,3.4807267946076363,0.9364592177215896
49,10.145011800574196,-0.027968215991919898,0.03375071909749161,74.84293429862657,3.4807267946076363,0.9364592177215896
50,10.459061622046148,-0.02692451082272279,0.03248774813644639,77.75696007724719,3.4807267946076363,0.9364592177215896
51,10.782833195676236,-0.033598961526579874,0.040539188013109684,62.310874134806426,3.4807267946076363,0.9364592177215896
52,11.116627468825556,-0.037247544302932756,0.044950815745094075,56.19435624549546,3.4807267946076363,0.9364592177215896
53,11.46075470500652,-0.036133674080344236,0.04360890909898352,57.92575291258805,3.4807267946076363,0.9364592177215896
54,11.815534772274397,-0.0363529398721924,0.043863257417527335,57.58649108339345,3.4807267946076363,0.9364592177215896
55,12.18129744054634,-0.0376422227282594,0.045424429855486004,55.60916315305877,3.4807267946076363,0.9364592177215896
56,12.558382688124247,-0.038256166945434156,0.04616116291609573,54.72096284354079,3.4807267946076363,0.9364592177215896
57,12.94714101770634,-0.041150475397829456,0.04966064495399192,50.86995241444514,3.4807267946076363,0.9364592177215896
58,13.347933782181263,-0.04594801092346651,0.05544926185878252,45.55968205611612,3.4807267946076363,0.9364592177215896
59,13.76113352050746,-0.04730745883292492,0.05709814061348045,44.24279230321556,3.4807267946076363,0.9364592177215896
