,freqs,q1,q2,scaled_lambd,lambd,kappa
0,1.356443323183576,-0.22927667254552392,0.49340768317792316,5.427925077231277,3.603612118336061,0.8638603408785489
1,1.3984334944969807,-0.23205271135876865,0.49340768317792316,5.162915145529468,3.603612118336061,0.8638603408785489
2,1.441723517014482,-0.22818786690320336,0.49340768317792316,5.528310008778019,3.603612118336061,0.8638603408785489
3,1.4863536290370902,-0.2251458602994681,0.49340768317792316,5.799075150848775,3.603612118336061,0.8638603408785489
4,1.532365314485979,-0.2261349280203547,0.49340768317792316,5.712537468394402,3.603612118336061,0.8638603408785489
5,1.5798013414620042,-0.2208488181843557,0.49340768317792316,6.1647441190346,3.603612118336061,0.8638603408785489
6,1.6287058019988767,-0.2168676128204508,0.49340768317792316,6.489756382960141,3.603612118336061,0.8638603408785489
7,1.6791241530469383,-0.21234616038211204,0.49340768317792316,6.848635394614582,3.603612118336061,0.8638603408785489
8,1.7311032587256312,-0.19915582027247306,0.433091175190746,7.861740368176711,3.603612118336061,0.8638603408785489
9,1.7846914338839417,-0.17929966241366552,0.3308598057209542,9.389092579323794,3.603612118336061,0.8638603408785489
10,1.839938489009304,-0.1573822541785565,0.2630546421327784,11.223538952135767,3.603612118336061,0.8638603408785489
11,1.8968957765267056,-0.1492203676078788,0.24351432102517834,11.981574443713987,3.603612118336061,0.8638603408785489
12,1.9556162385310367,-0.15119019155619917,0.2480274619700643,11.79390557345515,3.603612118336061,0.8638603408785489
13,2.016154455997039,-0.14795702060304886,0.24067179026431096,12.103850820837332,3.603612118336061,0.8638603408785489
14,2.078566699512608,-0.14705937931014337,0.23866872034217934,12.191861424269092,3.603612118336061,0.8638603408785489
15,2.1429109815825926,-0.14818143092627523,0.24117047987148066,12.082203344001131,3.603612118336061,0.8638603408785489
16,2.209247110551728,-0.13829906521086202,0.22024213935725823,13.091345844276455,3.603612118336061,0.8638603408785489
17,2.277636746196797,-0.11974781182414856,0.1857826875018309,15.326465148611131,3.603612118336061,0.8638603408785489
18,2.348143457039713,-0.1030500214774159,0.15797243040866638,17.92304203449461,3.603612118336061,0.8638603408785489
19,2.420832779434796,-0.07776645839391128,0.11847621352082488,23.82872454651068,3.603612118336061,0.8638603408785489
20,2.495772278485148,-0.04953231513465256,0.07541436594171985,37.42395139459614,3.603612118336061,0.8638603408785489
21,2.573031610844775,-0.04019019649367317,0.06118508915047727,46.12542150922251,3.603612118336061,0.8638603408785489
22,2.652682589464805,-0.04171951128899365,0.0635039958238165,44.439377902288726,3.603612118336061,0.8638603408785489
23,2.734799250343999,-0.041436920511597475,0.0630801096577222,44.739032794764604,3.603612118336061,0.8638603408785489
24,2.819457921345599,-0.04041460681689957,0.061525860382043274,45.86714117205346,3.603612118336061,0.8638603408785489
25,2.906737293144471,-0.04532669944752127,0.069006204489589,40.898417367493636,3.603612118336061,0.8638603408785489
26,2.9967184923705,-0.04949075766738842,0.07534787399409726,37.45684062338189,3.603612118336061,0.8638603408785489
27,3.089485157016211,-0.05818457981904712,0.0885880830644532,31.85941508487644,3.603612118336061,0.8638603408785489
28,3.18512351417872,-0.06636308937663044,0.10104701175024328,27.93174663563505,3.603612118336061,0.8638603408785489
29,3.283722460208267,-0.06760981339455474,0.10295865524439385,27.414191718368194,3.603612118336061,0.8638603408785489
30,3.3853736433378394,-0.06626335145519652,0.10089740486809234,27.972686331151024,3.603612118336061,0.8638603408785489
31,3.4901715488706766,-0.0699204085744411,0.10647441697494037,26.508937592685776,3.603612118336061,0.8638603408785489
32,3.5982135870048544,-0.07592130684738335,0.11565030574686314,24.40967023936188,3.603612118336061,0.8638603408785489
33,3.7096001833765673,-0.07719296534566611,0.11761181820173067,24.004540348706083,3.603612118336061,0.8638603408785489
34,3.8244348724062815,-0.08012692253451464,0.12210833615971095,23.122460182502827,3.603612118336061,0.8638603408785489
35,3.942824393534519,-0.07673583320576055,0.11690534125824026,24.148512476352465,3.603612118336061,0.8638603408785489
36,4.064878790436717,-0.07577169996523242,0.11542589542363674,24.456726221264255,3.603612118336061,0.8638603408785489
37,4.1907115133094015,-0.06703632034630957,0.102077636938394,27.651176901497447,3.603612118336061,0.8638603408785489
38,4.320439524322733,-0.0495738726019167,0.07547254639588968,37.39430144198915,3.603612118336061,0.8638603408785489
39,4.4541834063374495,-0.037871289820334,0.0576443929395723,48.953773739155096,3.603612118336061,0.8638603408785489
40,4.59206747498727,-0.030100043441939284,0.045817137756197224,61.588589951286025,3.603612118336061,0.8638603408785489
41,4.73421989423091,-0.02387473484577063,0.03633372372651977,77.66304707048396,3.603612118336061,0.8638603408785489
42,4.88077279548116,-0.022436846478431305,0.034147800948425844,82.62973519182732,3.603612118336061,0.8638603408785489
43,5.031862400421714,-0.027706333327524646,0.04216839213040546,66.91707370573306,3.603612118336061,0.8638603408785489
44,5.187629147625933,-0.02909435273414701,0.044279511467423927,63.73109382412308,3.603612118336061,0.8638603408785489
45,5.348217823095231,-0.023608767055280144,0.03593477204078399,78.53585457851257,3.603612118336061,0.8638603408785489
46,5.513777694838416,-0.02373343945707257,0.03611762489674625,78.12127328244729,3.603612118336061,0.8638603408785489
47,5.684462651617078,-0.02793074365075099,0.04251747485542423,66.3716531642482,3.603612118336061,0.8638603408785489
48,5.8604313459859965,-0.025187950811317528,0.03832848215519863,73.6164608935006,3.603612118336061,0.8638603408785489
49,6.041847341761513,-0.024223817570789452,0.0368656593075008,76.54263738491382,3.603612118336061,0.8638603408785489
50,6.228879266054945,-0.02453965432199695,0.03734772592776486,75.5562077591586,3.603612118336061,0.8638603408785489
51,6.421700966012375,-0.020475334023563718,0.031163974798860405,90.54356242718234,3.603612118336061,0.8638603408785489
52,6.620491670406459,-0.017483196380545463,0.026600964893257473,106.05825316108907,3.603612118336061,0.8638603408785489
53,6.825436156230516,-0.017449950406734138,0.026551095932540514,106.26580782561584,3.603612118336061,0.8638603408785489
54,7.036724920449704,-0.018829658319903686,0.028662215269558977,98.45815295179987,3.603612118336061,0.8638603408785489
55,7.254554357068926,-0.02073299032060144,0.0315463034976905,89.4384323475319,3.603612118336061,0.8638603408785489
56,7.479126939682099,-0.019793791560431817,0.03011672662380399,93.68288838562759,3.603612118336061,0.8638603408785489
57,7.710651409672393,-0.016552309113828656,0.0251880110062766,112.0231584746472,3.603612118336061,0.8638603408785489
58,7.949342970238445,-0.01484014146254592,0.022578202062088437,124.9554278524674,3.603612118336061,0.8638603408785489
59,8.195423486426842,-0.014399632309546051,0.021913282585862115,128.7552041022106,3.603612118336061,0.8638603408785489
60,8.449121691356845,-0.015255716135187392,0.023218187057956252,121.53465456032276,3.603612118336061,0.8638603408785489
61,8.710673398829007,-0.016751784956696547,0.025495536264031282,110.67910219374875,3.603612118336061,0.8638603408785489
62,8.980321722515322,-0.016552309113828656,0.025179699512823783,112.05027815681201,3.603612118336061,0.8638603408785489
63,9.258317301934657,-0.014416255296451685,0.021929905572767805,128.6617913076386,3.603612118336061,0.8638603408785489
64,9.544918535423482,-0.013693155366055587,0.020824476943541614,135.4748578666448,3.603612118336061,0.8638603408785489
65,9.840391820318468,-0.013493679523187696,0.02052526317923975,137.46266297555758,3.603612118336061,0.8638603408785489
66,10.145011800574196,-0.012853694527319881,0.019544506951805984,144.32731814722038,3.603612118336061,0.8638603408785489
67,10.459061622046148,-0.012429808361225647,0.01890452195593817,149.24880027160015,3.603612118336061,0.8638603408785489
