,freq,spread
0,2.078566699512608,702.1068141472429
1,2.1429109815825926,730.697150525032
2,2.209247110551728,711.229869433723
3,2.277636746196797,673.5563144700004
4,2.348143457039713,718.1431239552819
5,2.420832779434796,718.0037206395428
6,2.495772278485148,712.5614441919942
7,2.573031610844775,690.7791898192756
8,2.652682589464805,651.4615031475589
9,2.734799250343999,608.8369754820774
10,2.819457921345599,503.07844288683725
11,2.906737293144471,420.21048416501174
12,2.9967184923705,328.3811699408079
13,3.089485157016211,222.0767499692828
14,3.18512351417872,165.96085618231513
15,3.283722460208267,134.92395585966744
16,3.3853736433378394,131.61443202452978
17,3.4901715488706766,131.4038975465715
18,3.5982135870048544,141.78227419666126
19,3.7096001833765673,160.87394236846325
20,3.8244348724062815,152.29844049379122
21,3.942824393534519,145.10047481971105
22,4.064878790436717,133.41000040645844
23,4.1907115133094015,98.29019118917569
24,4.320439524322733,80.94236658156007
25,4.4541834063374495,75.9172253310694
26,4.59206747498727,85.75382294364798
27,4.73421989423091,117.5568215366846
28,4.88077279548116,180.03373537732796
29,5.031862400421714,211.67063904054655
30,5.187629147625933,224.67556910165598
31,5.348217823095231,250.57456544520895
32,5.513777694838416,242.5373111996537
33,5.684462651617078,222.17431963424943
34,5.8604313459859965,210.86775373866374
35,6.041847341761513,211.8004840715547
36,6.228879266054945,232.27617285608244
37,6.421700966012375,235.39944199778674
38,6.620491670406459,195.37024775509235
39,6.825436156230516,159.15218786222505
40,7.036724920449704,116.35641603744973
41,7.254554357068926,77.74073738173841
42,7.479126939682099,81.85011611265081
43,7.710651409672393,106.73249363061977
44,7.949342970238445,112.41055986494715
45,8.195423486426842,107.87904397942955
46,8.449121691356845,104.60883054333972
47,8.710673398829007,85.35305703962072
48,8.980321722515322,84.24812227587475
49,9.258317301934657,83.71402025236554
50,9.544918535423482,72.2125669958586
51,9.840391820318468,57.598820951829595
52,10.145011800574196,46.20998517572033
53,10.459061622046148,48.521112377114534
54,10.782833195676236,54.94722002943753
55,11.116627468825556,57.30026057316225
56,11.46075470500652,44.99297514386306
57,11.815534772274397,34.00194483522432
58,12.18129744054634,30.153701293886613
59,12.558382688124247,30.215347446465493
60,12.94714101770634,30.034228681865088
61,13.347933782181263,28.377445870063035
62,13.76113352050746,33.92755092149348
63,14.18712430399008,35.93053924048053
64,14.626302093277252,31.8306700284015
65,15.079075106407563,32.401247590155485
66,15.545864198250849,32.5136147884741
67,16.027103251694978,32.40504518299271
68,16.52323958094227,33.35036319660076
69,17.034734347290346,33.40038750555289
70,17.56206298778398,36.15468423213437
71,18.105715657136276,41.63155902263567
72,18.666197683330044,42.49409231657273
73,19.244030037322787,44.39502456368318
74,19.83974981729189,49.00872081408387
75,20.45391074787021,51.74198665391986
76,21.08708369483596,55.25316935623982
77,21.73985719573544,53.77684809689654
78,22.41283800693173,49.744493427066885
79,23.10665166758793,43.80053140466935
80,23.821943081108984,40.248352216550416
81,24.55937711458284,39.01744828567672
82,25.319639216777777,39.66999046524576
83,26.10343605527068,41.809011549770744
84,26.911496173298165,42.702925828622156
85,27.744570666941332,45.311334722647295
86,28.603433883273496,42.11031004501469
87,29.48888414011976,39.9060125556306
